sample,x,y,cluster
Benign04,4217.8,4293.2,3
Benign04,3209.8,1441.7,3
Benign04,5017.7,3012.7,2
Benign04,2957.2,3375.7,4
Benign04,1612.3,2461.4,3
Benign04,2717.3,2390.3,3
Benign04,2899.5,5275.4,3
Benign04,4125.1,2480.2,3
Benign04,3955.2,1007.2,3
Benign04,1945.3,2002.7,3
Benign04,2411.8,1481.3,3
Benign04,2217.1,2444.7,3
Benign04,4133.6,4836.7,3
Benign04,2148.1,2125.3,3
Benign04,3187.1,4410.7,3
Benign04,2239.9,3939.5,3
Benign04,4537.4,4087.4,3
Benign04,5008.1,3129.2,3
Benign04,5286.0,3623.6,3
Benign04,2422.6,3824.2,2
Benign04,3019.1,1292.6,3
Benign04,1745.4,3038.6,3
Benign04,5397.5,3979.6,3
Benign04,3602.6,4660.5,3
Benign04,5175.1,3949.8,3
Benign04,2282.3,4861.8,3
Benign04,4318.5,3685.4,2
Benign04,1226.0,3326.9,3
Benign04,2703.4,3353.3,3
Benign04,3528.4,1980.5,3
Benign04,2941.6,3172.5,3
Benign04,2871.3,2638.1,3
Benign04,2252.1,3695.6,3
Benign04,3112.2,1700.4,3
Benign04,2584.8,4920.2,3
Benign04,4082.2,3996.7,3
Benign04,3700.1,1444.3,3
Benign04,2229.0,4183.6,2
Benign04,1903.7,2408.1,3
Benign04,5507.5,3646.3,2
Benign04,4266.9,4813.9,3
Benign04,932.93,3210.7,3
Benign04,1274.3,3415.2,3
Benign04,3615.4,5117.5,3
Benign04,2924.8,3793.6,3
Benign04,3860.9,4580.0,3
Benign04,3511.3,2550.4,3
Benign04,4862.9,2777.2,3
Benign04,4062.1,5304.2,3
Benign04,2193.6,2257.6,3
Benign04,3100.1,2325.2,3
Benign04,3232.7,4965.8,3
Benign04,3859.9,2894.1,3
Benign04,4244.3,3342.4,3
Benign04,3674.9,5123.0,3
Benign04,4512.4,1723.9,3
Benign04,3214.6,3440.8,3
Benign04,3051.2,2740.9,3
Benign04,2778.7,2151.6,3
Benign04,1806.7,2426.8,3
Benign04,1337.7,3240.2,3
Benign04,3280.1,5133.5,3
Benign04,2953.1,2792.9,3
Benign04,3056.8,3837.3,3
Benign04,2160.1,3927.1,3
Benign04,1929.7,3817.7,3
Benign04,3868.7,1887.7,3
Benign04,1565.0,3381.7,3
Benign04,2786.7,4191.2,3
Benign04,5088.7,3222.5,3
Benign04,4207.9,1138.4,3
Benign04,3693.1,3632.9,3
Benign04,3195.1,3423.5,3
Benign04,2059.5,2157.2,3
Benign04,3235.8,3795.6,3
Benign04,3389.6,5330.6,3
Benign04,4272.1,1258.8,3
Benign04,4623.6,3294.3,2
Benign04,3681.7,2731.9,3
Benign04,3762.5,2033.4,3
Benign04,1950.4,2320.6,3
Benign04,2825.5,3613.4,3
Benign04,2280.3,3910.5,3
Benign04,5278.2,3253.0,3
Benign04,4902.1,3987.5,3
Benign04,3732.5,2695.7,3
Benign04,4851.4,2792.5,3
Benign04,4336.6,4702.2,3
Benign04,4437.9,1519.0,3
Benign04,2259.9,4175.3,3
Benign04,4294.5,2542.8,3
Benign04,4418.6,4402.2,3
Benign04,2993.9,3755.1,3
Benign04,1746.2,2357.0,3
Benign04,4365.5,4643.9,3
Benign04,3367.4,1969.1,4
Benign04,4749.2,2503.3,2
Benign04,3772.2,2927.7,3
Benign04,3041.5,1441.1,3
Benign04,5361.1,2965.2,3
Benign04,4004.8,1313.7,3
Benign04,2831.6,3450.0,3
Benign04,5405.6,2318.5,3
Benign04,2199.0,4207.6,3
Benign04,3192.8,3585.2,3
Benign04,4432.7,4723.8,3
Benign04,2991.9,3482.2,3
Benign04,3615.1,4560.0,3
Benign04,5061.3,2070.8,3
Benign04,2239.3,4104.9,3
Benign04,1798.0,3529.2,3
Benign04,4168.6,3020.9,3
Benign04,4074.2,3383.6,2
Benign04,2564.9,4055.7,3
Benign04,5017.7,3919.5,3
Benign04,4904.9,4117.4,3
Benign04,2561.7,4975.3,3
Benign04,3390.6,2790.6,3
Benign04,3222.5,2022.8,3
Benign04,4313.9,2812.0,3
Benign04,3631.5,2604.4,3
Benign04,1972.7,2060.8,3
Benign04,1184.8,3320.7,3
Benign04,2380.0,3156.6,3
Benign04,4422.1,2954.6,3
Benign04,2764.2,904.82,3
Benign04,4638.7,1464.1,3
Benign04,3993.7,5486.0,3
Benign04,2013.6,3195.3,3
Benign04,2333.7,4905.3,3
Benign04,5314.8,3504.1,3
Benign04,3167.3,1409.9,3
Benign04,4028.4,5561.0,3
Benign04,4176.3,3354.3,3
Benign04,4470.7,4102.4,3
Benign04,2476.6,1891.6,3
Benign04,3157.1,2153.5,3
Benign04,3633.7,3864.5,2
Benign04,4107.6,5532.8,3
Benign04,2357.5,4825.8,2
Benign04,3904.5,3775.4,3
Benign04,5281.3,3592.7,3
Benign04,4361.5,2599.0,3
Benign04,4474.5,2327.3,3
Benign04,1484.8,2521.7,3
Benign04,4650.8,1316.8,3
Benign04,761.57,3221.8,3
Benign04,3043.3,2792.0,3
Benign04,4174.5,2919.7,3
Benign04,1980.3,3442.1,2
Benign04,2118.5,2294.2,3
Benign04,4596.5,4294.9,3
Benign04,3032.0,2872.5,3
Benign04,1215.3,3491.7,3
Benign04,1495.9,2825.4,3
Benign04,2724.6,2540.2,2
Benign04,2207.1,3970.7,3
Benign04,1599.0,2715.2,3
Benign04,2982.1,2882.6,3
Benign04,879.6,2997.0,3
Benign04,3096.8,1119.5,3
Benign04,5017.2,3258.0,3
Benign04,2143.1,4793.6,2
Benign04,3781.1,4772.4,3
Benign04,2448.4,1897.7,3
Benign04,2317.7,3994.1,3
Benign04,4974.6,2813.0,3
Benign04,1790.3,1804.2,3
Benign04,2137.1,3359.5,3
Benign04,5231.1,3858.5,3
Benign04,1656.1,1626.8,3
Benign04,5275.7,2171.5,3
Benign04,2937.6,2504.5,3
Benign04,3116.5,2131.6,3
Benign04,5325.3,3523.9,3
Benign04,1767.6,2492.8,3
Benign04,4154.0,4718.4,3
Benign04,2135.6,4352.1,3
Benign04,4375.0,3373.3,3
Benign04,4745.6,3201.8,3
Benign04,3919.1,3972.0,3
Benign04,2004.0,3137.4,3
Benign04,2982.9,3394.3,3
Benign04,2406.8,5427.0,3
Benign04,4679.1,3722.5,3
Benign04,2185.1,5209.0,3
Benign04,3485.0,2528.7,3
Benign04,3012.4,1567.3,3
Benign04,2288.5,4805.9,3
Benign04,3400.1,4976.1,3
Benign04,1818.4,3055.5,2
Benign04,3115.9,2620.7,3
Benign04,1855.5,1772.7,3
Benign04,2362.0,2966.1,3
Benign04,3243.3,3542.6,3
Benign04,4948.0,3013.8,2
Benign04,3846.5,1642.2,3
Benign04,4878.6,3138.6,3
Benign04,4461.5,3878.7,2
Benign04,3720.9,4644.0,3
Benign04,3074.9,2727.0,3
Benign04,4447.3,3208.5,3
Benign04,1930.3,4847.6,3
Benign04,1896.1,4351.6,2
Benign04,2187.6,2422.6,3
Benign04,2601.5,3906.8,3
Benign04,1777.6,1338.7,3
Benign04,4807.6,3404.4,3
Benign04,1804.0,2870.7,3
Benign04,2284.2,2516.4,3
Benign04,1541.9,4861.4,3
Benign04,4769.7,4210.8,3
Benign04,4849.8,3373.1,3
Benign04,1608.0,2090.4,3
Benign04,3754.6,2864.8,3
Benign04,4796.9,3011.7,3
Benign04,5476.0,3115.0,3
Benign04,1264.1,2939.1,3
Benign04,3566.2,5074.6,3
Benign04,3220.6,4979.2,3
Benign04,3437.8,3393.0,2
Benign04,3216.7,3609.0,3
Benign04,2733.7,2226.3,3
Benign04,3993.7,4797.7,3
Benign04,4577.8,3917.7,3
Benign04,4859.4,3181.1,3
Benign04,3574.7,2601.9,4
Benign04,4331.1,3490.8,3
Benign04,4532.5,2590.5,3
Benign04,3104.3,3822.4,3
Benign04,2587.5,2632.4,2
Benign04,4121.2,3610.8,3
Benign04,3665.2,2351.5,3
Benign04,2200.0,1664.0,3
Benign04,4530.1,2091.0,3
Benign04,4262.2,1655.8,3
Benign04,3079.9,2543.5,2
Benign04,4280.9,3282.5,3
Benign04,2490.0,1729.3,3
Benign04,5208.4,2476.9,3
Benign04,4931.1,3983.1,3
Benign04,2931.2,4985.9,3
Benign04,2905.4,2216.2,3
Benign04,3786.1,3940.2,3
Benign04,4785.3,1808.7,3
Benign04,1857.4,3734.0,2
Benign04,5017.9,3610.2,3
Benign04,1673.7,2247.6,3
Benign04,2389.3,4994.8,3
Benign04,3054.0,2578.7,3
Benign04,4613.6,3960.3,3
Benign04,3423.4,3205.7,3
Benign04,2300.9,3929.1,3
Benign04,3179.1,1432.2,3
Benign04,4017.6,4868.5,3
Benign04,3717.3,5263.1,3
Benign04,2369.1,1213.9,3
Benign04,4162.4,4967.5,3
Benign04,2349.7,4243.5,3
Benign04,5256.9,2268.4,3
Benign04,4557.7,3679.8,2
Benign04,4169.0,4022.3,3
Benign04,4454.7,4125.5,3
Benign04,2143.7,1792.3,3
Benign04,4873.6,3011.2,2
Benign04,2525.2,4951.1,2
Benign04,4521.8,2174.4,2
Benign04,1394.8,2902.6,3
Benign04,3942.0,1794.0,3
Benign04,5433.1,3983.8,3
Benign04,1840.5,1904.7,3
Benign04,2508.3,2422.5,3
Benign04,2123.3,2599.8,3
Benign04,3317.4,4821.8,3
Benign04,4749.0,3541.7,2
Benign04,3391.9,5196.3,3
Benign04,1975.7,3346.6,3
Benign04,2330.6,4400.0,3
Benign04,3199.1,2345.7,3
Benign04,4358.9,1095.7,3
Benign04,4497.9,2617.7,3
Benign04,2722.2,4259.4,3
Benign04,2409.8,3881.2,3
Benign04,2165.3,4077.9,3
Benign04,2451.3,4909.0,3
Benign04,3589.7,3530.6,2
Benign04,2173.5,2954.7,3
Benign04,1751.2,3353.6,3
Benign04,5224.0,2487.8,3
Benign04,1877.7,4435.5,2
Benign04,2775.1,5114.0,4
Benign04,3271.4,3747.1,3
Benign04,4303.7,2376.0,3
Benign04,5013.8,3271.3,3
Benign04,4870.0,2634.4,2
Benign04,4373.0,1427.4,3
Benign04,2244.4,1979.3,3
Benign04,1652.2,3311.3,3
Benign04,1756.3,4024.7,2
Benign04,4517.8,3853.2,2
Benign04,4364.9,4237.7,3
Benign04,2130.9,4106.5,3
Benign04,1852.6,2309.1,3
Benign04,3472.2,2346.7,3
Benign04,4835.4,3231.9,3
Benign04,1535.5,3443.0,3
Benign04,2216.8,5049.2,3
Benign04,4431.1,1068.8,3
Benign04,3360.8,2441.3,3
Benign04,3875.1,3761.7,3
Benign04,1929.8,2393.4,3
Benign04,4345.5,2434.1,4
Benign04,2207.5,2498.9,2
Benign04,3048.3,4125.3,3
Benign04,1763.0,2592.6,3
Benign04,3783.0,5282.5,3
Benign04,2730.2,2239.3,3
Benign04,2663.0,3250.0,3
Benign04,1911.3,2026.6,3
Benign04,2880.3,2076.3,3
Benign04,780.36,3464.4,3
Benign04,3438.4,3200.4,3
Benign04,3353.7,1983.9,3
Benign04,4890.0,2857.7,3
Benign04,3925.8,3557.6,3
Benign04,2946.0,3221.0,3
Benign04,1884.4,2338.6,3
Benign04,2820.6,1423.2,3
Benign04,2023.7,3436.3,2
Benign04,4199.3,4734.8,3
Benign04,5309.8,2351.0,3
Benign04,1785.1,3541.5,3
Benign04,4875.1,4136.1,3
Benign04,3272.0,1453.8,3
Benign04,3901.2,1791.2,3
Benign04,2922.1,3197.3,3
Benign04,3476.7,3155.3,3
Benign04,4563.9,2645.3,3
Benign04,3009.6,5437.0,3
Benign04,3399.5,3313.8,3
Benign04,2530.4,3924.7,3
Benign04,4050.6,3151.8,3
Benign04,4068.3,3807.0,3
Benign04,2128.9,4138.9,3
Benign04,3291.6,3545.2,2
Benign04,4961.7,3642.2,3
Benign04,5108.4,4476.3,2
Benign04,1010.5,3051.8,3
Benign04,1799.7,2824.1,3
Benign04,4568.3,2347.6,3
Benign04,1822.1,2503.5,4
Benign04,1970.1,4889.3,3
Benign04,5206.3,2775.6,3
Benign04,3208.4,4471.1,3
Benign04,4800.2,3458.2,3
Benign04,1259.9,3542.5,3
Benign04,4911.3,3242.9,3
Benign04,3298.4,2767.9,2
Benign04,2554.1,1249.8,3
Benign04,2568.2,4791.8,2
Benign04,1618.9,2662.8,3
Benign04,2166.2,4975.6,3
Benign04,4212.1,4871.0,3
Benign04,3029.7,2008.2,3
Benign04,1459.2,4678.1,4
Benign04,5081.3,3206.9,3
Benign04,3572.9,4889.5,3
Benign04,3283.6,949.58,3
Benign04,3287.3,3790.4,3
Benign04,4447.5,3986.9,3
Benign04,1471.9,2624.0,3
Benign04,2804.8,4217.2,3
Benign04,2499.3,3561.4,2
Benign04,4726.0,1348.9,3
Benign04,3692.4,4776.2,3
Benign04,2620.9,1691.2,3
Benign04,2364.6,5011.2,3
Benign04,4139.1,3881.2,2
Benign04,4391.5,2481.1,2
Benign04,2548.4,1278.4,3
Benign04,2411.1,2378.6,3
Benign04,2145.2,1741.8,3
Benign04,3513.8,2599.8,3
Benign04,1414.5,2835.8,3
Benign04,3653.1,2729.1,3
Benign04,1737.2,3129.3,3
Benign04,4060.1,4595.7,3
Benign04,4237.9,3215.1,3
Benign04,4335.9,2538.4,3
Benign04,4304.5,3910.9,3
Benign04,2381.2,4246.7,3
Benign04,4495.6,3294.7,3
Benign04,4942.0,3095.3,3
Benign04,3239.5,966.84,3
Benign04,2507.7,3285.7,3
Benign04,3631.9,3455.0,2
Benign04,1723.2,2099.3,3
Benign04,4867.0,2842.1,3
Benign04,3297.6,3763.5,3
Benign04,4222.9,3532.4,3
Benign04,3630.5,4729.5,3
Benign04,3457.1,3606.5,2
Benign04,4152.0,2522.5,3
Benign04,1738.2,2387.5,3
Benign04,1508.7,2097.7,3
Benign04,1030.2,4562.5,2
Benign04,1992.6,2806.7,2
Benign04,5028.1,4056.5,3
Benign04,4498.0,1232.4,3
Benign04,4549.5,4271.9,3
Benign04,4880.1,3303.2,3
Benign04,3288.4,3306.7,3
Benign04,4901.3,2261.4,3
Benign04,3984.6,3932.5,3
Benign04,5431.1,2851.7,3
Benign04,4458.5,4797.9,2
Benign04,3334.6,3204.7,3
Benign04,1713.3,2813.0,3
Benign04,4289.4,3404.7,3
Benign04,5304.9,2244.0,3
Benign04,1951.7,2476.4,3
Benign04,4442.3,2711.4,3
Benign04,4892.2,4010.8,3
Benign04,2232.7,2475.8,3
Benign04,5417.9,3637.2,3
Benign04,2581.6,4048.4,3
Benign04,3175.5,5051.4,3
Benign04,3018.7,2689.5,3
Benign04,3158.8,4572.0,3
Benign04,1855.9,1819.1,3
Benign04,1615.0,3196.6,3
Benign04,4934.2,1768.6,2
Benign04,4918.8,1899.3,3
Benign04,5268.2,3501.4,3
Benign04,2338.9,5136.7,3
Benign04,2493.0,5100.0,3
Benign04,2504.4,4282.3,3
Benign04,4710.0,3804.8,3
Benign04,3607.4,1532.8,3
Benign04,3652.3,4134.3,2
Benign04,3752.1,2688.5,3
Benign04,4197.7,3230.7,1
Benign04,2887.9,3432.2,3
Benign04,2084.1,3634.7,3
Benign04,3468.4,2370.2,3
Benign04,3901.6,1209.5,3
Benign04,3848.8,2394.4,3
Benign04,3632.5,3672.1,2
Benign04,3729.3,2245.8,3
Benign04,4848.7,3403.1,3
Benign04,3230.6,3703.9,3
Benign04,4067.3,3620.7,3
Benign04,1956.0,3943.8,3
Benign04,2569.9,4861.3,3
Benign04,2391.7,4089.1,3
Benign04,2889.1,1826.2,3
Benign04,3222.2,3734.1,3
Benign04,1610.9,4160.6,2
Benign04,749.77,3277.3,3
Benign04,1144.1,4233.6,3
Benign04,3101.6,2279.7,3
Benign04,2575.2,5132.3,3
Benign04,2687.0,1587.7,2
Benign04,5618.0,3147.8,3
Benign04,2725.2,4416.1,2
Benign04,5300.5,3243.2,3
Benign04,3906.6,3541.3,3
Benign04,3129.6,2343.7,3
Benign04,1886.4,2322.9,3
Benign04,1384.9,4728.2,4
Benign04,4195.6,5278.6,3
Benign04,4877.5,4558.9,2
Benign04,2185.9,4255.8,3
Benign04,3440.7,2423.1,3
Benign04,2991.8,5177.5,3
Benign04,4336.9,2637.3,3
Benign04,4137.2,2524.3,3
Benign04,2915.9,3523.2,3
Benign04,2135.7,2269.8,3
Benign04,1996.0,3668.5,3
Benign04,2192.9,3974.1,3
Benign04,4145.1,1354.6,3
Benign04,4616.7,2073.3,2
Benign04,1764.9,4162.1,2
Benign04,4631.6,4010.7,3
Benign04,2142.2,2756.2,3
Benign04,2924.5,1951.0,3
Benign04,2342.0,1357.6,3
Benign04,4117.3,3357.7,2
Benign04,4473.8,1560.7,3
Benign04,5087.5,3240.9,2
Benign04,4587.1,3843.3,3
Benign04,3014.8,3589.9,3
Benign04,3254.0,1489.5,3
Benign04,3367.2,4570.8,3
Benign04,3706.0,4806.9,3
Benign04,4380.8,1678.3,3
Benign04,4110.6,2017.6,3
Benign04,1933.2,1515.5,3
Benign04,3942.3,1232.0,3
Benign04,4148.8,3660.5,3
Benign04,4430.3,3793.8,2
Benign04,5456.6,2724.3,3
Benign04,3015.0,4104.9,3
Benign04,2135.6,4263.9,3
Benign04,2515.9,4201.2,3
Benign04,4320.9,4846.1,3
Benign04,4490.8,2577.8,3
Benign04,2072.2,3424.7,3
Benign04,4181.2,4387.1,3
Benign04,3586.5,4942.5,2
Benign04,2574.8,4985.6,3
Benign04,3702.5,4216.9,2
Benign04,5252.3,4020.9,3
Benign04,2969.3,4870.4,3
Benign04,5626.5,3371.9,2
Benign04,1355.3,3256.5,3
Benign04,2854.3,2011.7,3
Benign04,2497.8,3971.7,3
Benign04,4588.9,2366.7,4
Benign04,4564.2,3077.5,2
Benign04,5293.2,3822.8,3
Benign04,3088.0,1272.0,3
Benign04,2311.2,5179.9,3
Benign04,4683.0,3076.5,2
Benign04,2575.5,1326.0,3
Benign04,3908.7,4908.7,2
Benign04,5474.0,2578.0,3
Benign04,1281.1,3917.1,2
Benign04,4548.8,1271.3,3
Benign04,5155.6,2543.6,3
Benign04,4503.7,4035.7,3
Benign04,3012.2,1971.6,3
Benign04,3137.7,5026.1,3
Benign04,1255.5,3140.4,3
Benign04,2937.4,2028.1,3
Benign04,4783.9,2313.4,3
Benign04,4677.1,1754.7,3
Benign04,3122.6,1063.7,3
Benign04,3170.4,2182.0,3
Benign04,2738.4,1844.1,2
Benign04,4400.9,1108.1,3
Benign04,4075.0,2615.9,3
Benign04,4349.1,4192.2,3
Benign04,4776.3,2960.4,2
Benign04,2716.8,2354.6,3
Benign04,5045.8,2234.9,3
Benign04,5311.9,3369.2,3
Benign04,4557.8,2026.2,3
Benign04,3166.8,1592.2,3
Benign04,3911.3,3332.9,3
Benign04,3950.0,1115.8,3
Benign04,4631.0,4138.3,3
Benign04,2513.8,2220.5,3
Benign04,2152.9,3788.1,3
Benign04,2614.1,4248.0,3
Benign04,5495.9,3701.8,2
Benign04,4207.7,1919.3,3
Benign04,4341.2,3391.5,3
Benign04,800.38,3511.8,3
Benign04,2618.0,3264.6,3
Benign04,3499.7,3203.4,3
Benign04,4256.4,3209.0,3
Benign04,4699.3,2658.3,3
Benign04,4270.3,1444.9,3
Benign04,1809.7,3749.7,2
Benign04,4678.5,2372.8,3
Benign04,4842.5,1690.9,3
Benign04,1578.8,2926.8,3
Benign04,2652.8,3601.8,2
Benign04,3033.6,4928.8,3
Benign04,2587.1,1132.1,3
Benign04,4794.1,3592.8,3
Benign04,4293.6,4320.6,3
Benign04,1922.1,4859.9,3
Benign04,2205.5,3628.5,2
Benign04,3184.5,5329.1,3
Benign04,3643.0,3601.5,3
Benign04,1109.5,3344.1,3
Benign04,5161.3,2844.8,3
Benign04,787.9,3081.7,3
Benign04,1473.3,1730.6,2
Benign04,3107.7,2103.3,3
Benign04,1431.9,3990.6,3
Benign04,2011.7,3152.1,3
Benign04,3936.9,3517.8,3
Benign04,4088.6,3443.6,2
Benign04,3418.5,3232.8,3
Benign04,4211.7,4565.2,2
Benign04,5551.2,2549.0,3
Benign04,3518.9,3218.5,3
Benign04,3332.2,3377.6,3
Benign04,2234.9,1204.3,3
Benign04,5688.7,3342.2,3
Benign04,1800.7,2851.5,3
Benign04,4305.3,2233.6,3
Benign04,1622.2,2417.2,3
Benign04,4133.4,2250.5,3
Benign04,4274.4,1912.4,3
Benign04,2976.1,3672.3,3
Benign04,3433.9,5037.5,3
Benign04,1411.4,3462.7,2
Benign04,1667.4,2048.0,3
Benign04,3685.3,2243.9,3
Benign04,3857.0,3628.6,3
Benign04,2990.5,2298.8,2
Benign04,2883.1,4518.3,2
Benign04,3092.7,5685.6,3
Benign04,1585.7,2527.2,3
Benign04,5115.5,3855.2,2
Benign04,1050.6,3376.7,3
Benign04,3549.0,5051.9,3
Benign04,2394.5,1045.6,3
Benign04,2991.8,2177.5,3
Benign04,2092.6,1463.6,3
Benign04,4047.7,4664.7,3
Benign04,2985.8,946.67,3
Benign04,3721.8,5203.4,3
Benign04,4314.3,4969.9,3
Benign04,3020.6,1748.5,3
Benign04,5537.4,3525.1,3
Benign04,1770.3,3449.7,3
Benign04,4932.4,3314.8,3
Benign04,3061.4,3442.0,3
Benign04,4336.5,2065.2,3
Benign04,2236.9,1756.0,3
Benign04,1639.5,3099.4,4
Benign04,5350.7,2198.5,3
Benign04,4805.7,3042.1,3
Benign04,1837.0,2472.8,3
Benign04,4505.5,1708.3,3
Benign04,2916.4,3724.5,3
Benign04,4728.8,3766.6,3
Benign04,2807.6,2151.1,3
Benign04,1470.4,3293.8,3
Benign04,4453.9,3239.1,3
Benign04,1958.2,3821.4,3
Benign04,2321.2,2122.2,3
Benign04,2667.0,1579.4,3
Benign04,3445.9,5270.4,3
Benign04,1853.7,3121.6,3
Benign04,4586.2,1987.4,3
Benign04,2869.3,5317.4,3
Benign04,1566.6,2823.8,3
Benign04,2114.1,3283.7,3
Benign04,5374.6,3902.5,3
Benign04,3745.9,2781.2,3
Benign04,3746.1,1020.7,3
Benign04,4146.8,4731.5,3
Benign04,4792.9,3327.2,3
Benign04,3874.8,5395.3,3
Benign04,3044.8,2881.9,3
Benign04,4735.7,2677.6,3
Benign04,2622.1,4155.9,3
Benign04,3843.2,4767.7,3
Benign04,3144.7,4940.2,3
Benign04,3348.6,4907.9,3
Benign04,5025.5,3395.8,2
Benign04,2951.6,3389.5,3
Benign04,2139.1,4306.2,3
Benign04,4952.2,4462.2,2
Benign04,2718.0,1333.4,3
Benign04,1268.7,4321.1,3
Benign04,4435.2,2875.4,3
Benign04,4130.0,3395.6,2
Benign04,4082.6,4948.5,3
Benign04,3587.7,2295.2,3
Benign04,4314.2,4886.6,3
Benign04,5095.5,2515.9,3
Benign04,2902.1,3175.5,3
Benign04,2579.8,2875.6,3
Benign04,3590.4,4837.0,3
Benign04,4367.2,2959.9,3
Benign04,4375.5,2778.9,3
Benign04,2993.1,1765.4,3
Benign04,2841.3,2299.3,2
Benign04,3940.7,4417.2,2
Benign04,2521.6,4913.4,3
Benign04,1927.6,2026.4,3
Benign04,1683.9,3144.9,3
Benign04,3337.6,1931.4,3
Benign04,2558.6,3211.1,3
Benign04,4025.6,5227.4,3
Benign04,5158.3,2195.5,3
Benign04,4321.5,3884.5,3
Benign04,2906.1,963.35,3
Benign04,1237.3,3797.1,3
Benign04,4294.8,4588.6,3
Benign04,2608.8,2620.8,2
Benign04,1930.0,2301.8,3
Benign04,3523.7,2429.1,3
Benign04,3328.7,3694.3,3
Benign04,4091.4,2943.3,3
Benign04,3490.8,5166.6,3
Benign04,1757.5,2204.5,3
Benign04,4202.6,1472.9,3
Benign04,4469.2,3494.2,3
Benign04,3642.0,3309.1,3
Benign04,4584.0,3815.0,2
Benign04,1236.1,4661.1,3
Benign04,2740.8,1667.8,3
Benign04,2551.5,4045.3,3
Benign04,706.19,3305.2,2
Benign04,4382.6,2313.4,3
Benign04,4567.1,3093.0,3
Benign04,4546.7,2061.1,3
Benign04,3223.0,1470.6,4
Benign04,1171.7,3274.9,3
Benign04,4326.7,2445.6,3
Benign04,4586.5,2840.1,3
Benign04,3188.7,3069.1,3
Benign04,4095.2,2750.6,3
Benign04,2932.0,1826.4,3
Benign04,3222.3,1887.1,3
Benign04,4407.7,2862.9,3
Benign04,2507.6,5091.2,3
Benign04,1728.5,4042.3,2
Benign04,4183.5,1056.0,3
Benign04,4135.7,2492.9,3
Benign04,1224.2,3291.7,3
Benign04,4016.0,2457.8,3
Benign04,2489.5,5258.7,3
Benign04,4727.2,1784.0,3
Benign04,3826.7,3027.5,3
Benign04,3176.1,2010.4,3
Benign04,4073.0,5285.9,3
Benign04,4148.5,4856.0,3
Benign04,3634.4,4694.8,3
Benign04,906.8,3166.9,3
Benign04,5085.1,2615.2,3
Benign04,2027.6,2162.5,3
Benign04,4906.0,4479.2,2
Benign04,4887.8,2671.5,3
Benign04,1421.9,1913.4,3
Benign04,5174.8,3929.9,3
Benign04,1265.3,4278.6,3
Benign04,3477.3,4996.2,3
Benign04,3033.8,2926.8,3
Benign04,3265.7,5005.1,3
Benign04,5166.7,3839.4,2
Benign04,3978.1,2687.2,3
Benign04,1032.9,3145.0,3
Benign04,4788.3,3353.8,3
Benign04,5208.7,2228.2,3
Benign04,3762.1,3793.9,3
Benign04,2865.2,3713.7,3
Benign04,4237.2,1936.1,3
Benign04,5117.7,2278.8,4
Benign04,1815.8,3770.2,2
Benign04,5031.9,3427.5,3
Benign04,1706.2,4659.6,2
Benign04,1889.1,2541.0,3
Benign04,2870.9,3621.0,3
Benign04,2252.0,4392.4,3
Benign04,2215.1,2056.2,3
Benign04,4508.4,3227.8,3
Benign04,4283.4,3065.8,3
Benign04,3921.5,1267.1,3
Benign04,2564.6,945.11,3
Benign04,1237.1,3529.4,3
Benign04,3540.3,4648.5,2
Benign04,4237.8,1119.2,3
Benign04,3476.2,5034.5,3
Benign04,2590.9,3232.9,3
Benign04,3388.5,3384.2,3
Benign04,3184.8,2306.2,3
Benign04,2641.6,4088.0,3
Benign04,3675.5,3626.4,3
Benign04,4014.4,2593.1,3
Benign04,4314.5,4756.7,2
Benign04,5615.2,3219.3,3
Benign04,2998.8,2245.9,3
Benign04,4388.5,1278.2,3
Benign04,2327.5,3734.4,3
Benign04,5481.5,2838.3,3
Benign04,1245.7,3069.6,3
Benign04,4491.3,1917.9,3
Benign04,2117.2,2886.3,3
Benign04,1848.8,2324.6,3
Benign04,1068.6,3038.0,3
Benign04,2936.0,3568.0,3
Benign04,2671.8,4275.8,3
Benign04,1777.3,2455.1,3
Benign04,5501.3,3157.9,3
Benign04,3415.1,4781.1,3
Benign04,2375.1,1179.2,3
Benign04,2930.6,2002.7,3
Benign04,4606.3,2362.8,3
Benign04,4375.1,4369.0,2
Benign04,5434.9,2546.7,3
Benign04,4833.9,3450.4,3
Benign04,3647.7,4707.6,3
Benign04,3638.5,1949.0,3
Benign04,4779.8,4032.0,3
Benign04,4024.3,4716.2,3
Benign04,4829.6,3682.6,3
Benign04,5033.2,3710.3,3
Benign04,3877.3,2695.4,3
Benign04,4377.8,1632.6,3
Benign04,4244.6,4565.8,2
Benign04,3593.2,2884.2,3
Benign04,4605.3,2832.1,3
Benign04,4188.7,4603.7,3
Benign04,5140.0,2096.7,3
Benign04,1415.1,4030.4,3
Benign04,5198.8,2790.9,3
Benign04,3531.4,5027.2,3
Benign04,4059.8,3467.5,2
Benign04,3885.8,1115.2,3
Benign04,5314.8,3721.2,3
Benign04,1994.6,3123.6,3
Benign04,4234.7,4975.1,3
Benign04,4787.6,3132.5,3
Benign04,3075.5,5166.8,3
Benign04,4956.1,3626.4,3
Benign04,2378.5,4182.7,3
Benign04,3832.9,3339.4,2
Benign04,2418.2,3890.6,3
Benign04,3816.2,3082.6,3
Benign04,2665.7,2744.4,3
Benign04,3597.2,2913.6,3
Benign04,2390.7,3975.3,3
Benign04,3597.3,2718.8,2
